accuracy,loss,val_accuracy,val_loss,learning_rate
0.4544599950313568,1.7613985538482666,0.4902999997138977,1.6370145082473755,0.0010000000474974513
0.6038399934768677,1.273666262626648,0.6219000220298767,1.3124985694885254,0.0010000000474974513
0.6531199812889099,1.1595003604888916,0.6528000235557556,1.2008293867111206,0.0010000000474974513
0.6814600229263306,1.1098918914794922,0.7045999765396118,1.0496608018875122,0.0010000000474974513
0.7018200159072876,1.0786455869674683,0.7074999809265137,1.0728083848953247,0.0010000000474974513
0.7181000113487244,1.0602909326553345,0.7436000108718872,1.0234941244125366,0.0010000000474974513
0.7333400249481201,1.0450769662857056,0.7605999708175659,0.9820489287376404,0.0010000000474974513
0.7409200072288513,1.0396249294281006,0.7854999899864197,0.9393755793571472,0.0010000000474974513
0.7504799962043762,1.0291982889175415,0.7601000070571899,1.0103588104248047,0.0010000000474974513
0.7579600214958191,1.0169167518615723,0.7771000266075134,0.963974118232727,0.0010000000474974513
0.7615200281143188,1.017320156097412,0.7710999846458435,1.0120036602020264,0.0010000000474974513
0.7666800022125244,1.001521348953247,0.7635999917984009,1.0313174724578857,0.0010000000474974513
0.7719799876213074,0.995853066444397,0.7807999849319458,0.990142285823822,0.0010000000474974513
0.7918199896812439,0.919276773929596,0.8162999749183655,0.8453876972198486,0.0005000000237487257
0.8027399778366089,0.8625050783157349,0.8050000071525574,0.8499544858932495,0.0005000000237487257
0.8054199814796448,0.8377259373664856,0.824999988079071,0.7866998314857483,0.0005000000237487257
0.8127599954605103,0.8117635846138,0.8166000247001648,0.7938634157180786,0.0005000000237487257
0.8123800158500671,0.802036464214325,0.821399986743927,0.784554123878479,0.0005000000237487257
0.8120399713516235,0.7959851622581482,0.8317999839782715,0.7478436231613159,0.0005000000237487257
0.8124200105667114,0.7899014353752136,0.8274999856948853,0.7619414925575256,0.0005000000237487257
0.8172000050544739,0.7754706144332886,0.8338000178337097,0.7419969439506531,0.0005000000237487257
0.8200200200080872,0.7683916687965393,0.8295999765396118,0.7533180117607117,0.0005000000237487257
0.8225200176239014,0.7658569812774658,0.8338000178337097,0.7341687083244324,0.0005000000237487257
0.8213000297546387,0.7670393586158752,0.8349999785423279,0.7354121804237366,0.0005000000237487257
0.8227400183677673,0.7556936740875244,0.8270000219345093,0.7635068297386169,0.0005000000237487257
0.8212199807167053,0.7608567476272583,0.8478000164031982,0.7005797028541565,0.0005000000237487257
0.8245999813079834,0.7569036483764648,0.8337000012397766,0.7364442944526672,0.0005000000237487257
0.828540027141571,0.7478740811347961,0.8245000243186951,0.775773823261261,0.0005000000237487257
0.8304799795150757,0.7439401745796204,0.8353999853134155,0.7490161657333374,0.0005000000237487257
0.8289999961853027,0.748485803604126,0.8385000228881836,0.7271673083305359,0.0005000000237487257
0.8302000164985657,0.7420645952224731,0.8248999714851379,0.7780624032020569,0.0005000000237487257
0.8417400121688843,0.7039306163787842,0.8565999865531921,0.6694042086601257,0.0002500000118743628
0.8456799983978271,0.6892391443252563,0.8526999950408936,0.6691697835922241,0.0002500000118743628
0.8492799997329712,0.6645545959472656,0.8622999787330627,0.6354869604110718,0.0002500000118743628
0.8514800071716309,0.6542584896087646,0.8550000190734863,0.6592071056365967,0.0002500000118743628
0.852620005607605,0.6454312205314636,0.8535000085830688,0.6604036092758179,0.0002500000118743628
0.8543599843978882,0.6382906436920166,0.8568000197410583,0.6339689493179321,0.0002500000118743628
0.855459988117218,0.6299006938934326,0.8601999878883362,0.6230790019035339,0.0002500000118743628
0.8568199872970581,0.6201629042625427,0.8518000245094299,0.6423400640487671,0.0002500000118743628
0.8553400039672852,0.6185762286186218,0.8633000254631042,0.6069361567497253,0.0002500000118743628
0.8587200045585632,0.6115598082542419,0.8597000241279602,0.6260687708854675,0.0002500000118743628
0.8585399985313416,0.6056271195411682,0.8582000136375427,0.6268019080162048,0.0002500000118743628
0.8571799993515015,0.6023262739181519,0.8646000027656555,0.6021595001220703,0.0002500000118743628
0.8599200248718262,0.5984839200973511,0.8623999953269958,0.6028772592544556,0.0002500000118743628
0.8620399832725525,0.593210756778717,0.8611000180244446,0.6059554815292358,0.0002500000118743628
0.8604000210762024,0.5928229093551636,0.8539000153541565,0.629188597202301,0.0002500000118743628
0.8614000082015991,0.5892882347106934,0.8597999811172485,0.6078041195869446,0.0002500000118743628
0.8606799840927124,0.5879372358322144,0.8684999942779541,0.5827775597572327,0.0002500000118743628
0.8624200224876404,0.5838431715965271,0.8618000149726868,0.6060446500778198,0.0002500000118743628
0.8632400035858154,0.5853366255760193,0.864300012588501,0.5900617837905884,0.0002500000118743628
0.8608999848365784,0.5884491801261902,0.8668000102043152,0.5830828547477722,0.0002500000118743628
0.8642600178718567,0.5807753205299377,0.8589000105857849,0.6091945767402649,0.0002500000118743628
0.8657000064849854,0.5777038931846619,0.8690999746322632,0.5805644989013672,0.0002500000118743628
0.8640199899673462,0.5790905356407166,0.8756999969482422,0.5639474987983704,0.0002500000118743628
0.8640000224113464,0.5743119716644287,0.8521999716758728,0.6168943643569946,0.0002500000118743628
0.8657000064849854,0.57414311170578,0.8646000027656555,0.5944622755050659,0.0002500000118743628
0.8659200072288513,0.5702667832374573,0.8679999709129333,0.5838770866394043,0.0002500000118743628
0.8646600246429443,0.5717574954032898,0.8695999979972839,0.5851432681083679,0.0002500000118743628
0.867139995098114,0.5698449015617371,0.8622000217437744,0.6043805480003357,0.0002500000118743628
0.8720999956130981,0.5536213517189026,0.875,0.5619150400161743,0.0001250000059371814
0.8754600286483765,0.541355550289154,0.8784000277519226,0.5535007119178772,0.0001250000059371814
0.8774200081825256,0.5319988131523132,0.8763999938964844,0.5526907444000244,0.0001250000059371814
0.880840003490448,0.5261253714561462,0.8769999742507935,0.5448176860809326,0.0001250000059371814
0.8760600090026855,0.5263926386833191,0.8805999755859375,0.5312235355377197,0.0001250000059371814
0.8810399770736694,0.5167071223258972,0.8774999976158142,0.540194034576416,0.0001250000059371814
0.8812999725341797,0.5128758549690247,0.8744000196456909,0.5394060015678406,0.0001250000059371814
0.8821399807929993,0.5110366940498352,0.8755000233650208,0.55147385597229,0.0001250000059371814
0.8831800222396851,0.5059700608253479,0.876800000667572,0.5420560836791992,0.0001250000059371814
0.8830000162124634,0.5006797313690186,0.8820000290870667,0.525471568107605,0.0001250000059371814
0.8831400275230408,0.5020026564598083,0.8792999982833862,0.5283232927322388,0.0001250000059371814
0.8839399814605713,0.4985964000225067,0.878600001335144,0.5251625776290894,0.0001250000059371814
0.8841999769210815,0.4949072301387787,0.8743000030517578,0.5387981534004211,0.0001250000059371814
0.8834599852561951,0.4937885105609894,0.878600001335144,0.5230186581611633,0.0001250000059371814
0.883400022983551,0.492950975894928,0.8795999884605408,0.5196838974952698,0.0001250000059371814
0.8845999836921692,0.48650383949279785,0.8765000104904175,0.5238826870918274,0.0001250000059371814
0.8864399790763855,0.482728511095047,0.8733000159263611,0.5446351170539856,0.0001250000059371814
0.8861600160598755,0.48118293285369873,0.8709999918937683,0.5424786806106567,0.0001250000059371814
0.8863599896430969,0.4781152009963989,0.8791999816894531,0.5249735116958618,0.0001250000059371814
0.8857799768447876,0.48239368200302124,0.8830999732017517,0.5166770815849304,0.0001250000059371814
0.887719988822937,0.475299596786499,0.8791000247001648,0.5108558535575867,0.0001250000059371814
0.8882200121879578,0.4729245603084564,0.8809999823570251,0.514916718006134,0.0001250000059371814
0.8885599970817566,0.472522109746933,0.8779000043869019,0.5231853127479553,0.0001250000059371814
0.8877599835395813,0.4736166298389435,0.8841000199317932,0.5108270645141602,0.0001250000059371814
0.8880800008773804,0.4681999683380127,0.8752999901771545,0.5289461016654968,0.0001250000059371814
0.8883399963378906,0.4695766866207123,0.8769000172615051,0.5242602825164795,0.0001250000059371814
0.8921800255775452,0.4580320715904236,0.8827999830245972,0.5102000832557678,6.25000029685907e-05
0.8939599990844727,0.45388472080230713,0.8837000131607056,0.5066860318183899,6.25000029685907e-05
0.8941400051116943,0.44908249378204346,0.8827999830245972,0.5054841041564941,6.25000029685907e-05
0.8940600156784058,0.4482182562351227,0.8822000026702881,0.5059926509857178,6.25000029685907e-05
0.8940200209617615,0.44630318880081177,0.8806999921798706,0.5032964944839478,6.25000029685907e-05
0.8947799801826477,0.4454007148742676,0.8827000260353088,0.5056967735290527,6.25000029685907e-05
0.89683997631073,0.4418552815914154,0.8812000155448914,0.5037094950675964,6.25000029685907e-05
0.895799994468689,0.44073203206062317,0.8845999836921692,0.5004590153694153,6.25000029685907e-05
0.8951799869537354,0.4412260055541992,0.881600022315979,0.506685733795166,6.25000029685907e-05
0.8968200087547302,0.434950590133667,0.8862000107765198,0.4943588972091675,6.25000029685907e-05
0.8961399793624878,0.4376280903816223,0.8876000046730042,0.48474639654159546,6.25000029685907e-05
0.8981199860572815,0.427676796913147,0.8848000168800354,0.49225127696990967,6.25000029685907e-05
0.9002799987792969,0.42526212334632874,0.8827000260353088,0.497254341840744,6.25000029685907e-05
0.8978599905967712,0.42845237255096436,0.8838000297546387,0.4950934052467346,6.25000029685907e-05
0.9003999829292297,0.42211100459098816,0.8859999775886536,0.4897686541080475,6.25000029685907e-05
0.9005200266838074,0.42335155606269836,0.8853999972343445,0.4892335534095764,6.25000029685907e-05
0.9019399881362915,0.41973811388015747,0.8860999941825867,0.48850810527801514,3.125000148429535e-05
0.9024999737739563,0.4107956886291504,0.8860999941825867,0.48841050267219543,3.125000148429535e-05
0.9014000296592712,0.4136083722114563,0.8873000144958496,0.48531854152679443,3.125000148429535e-05
0.9032999873161316,0.4123810827732086,0.8873000144958496,0.48266011476516724,3.125000148429535e-05
0.9049000144004822,0.40759238600730896,0.8866999745368958,0.4859229028224945,3.125000148429535e-05
0.906000018119812,0.40572282671928406,0.8858000040054321,0.48657670617103577,3.125000148429535e-05
0.9047799706459045,0.40364715456962585,0.8866999745368958,0.4795353412628174,3.125000148429535e-05
0.9048200249671936,0.402839720249176,0.8877000212669373,0.4773668944835663,3.125000148429535e-05
0.9031599760055542,0.4061998426914215,0.886900007724762,0.48283150792121887,3.125000148429535e-05
0.9041399955749512,0.40516307950019836,0.8907999992370605,0.4754388630390167,3.125000148429535e-05
0.9037600159645081,0.4019966721534729,0.8880000114440918,0.47681504487991333,3.125000148429535e-05
0.9049800038337708,0.3996111750602722,0.8866999745368958,0.484392374753952,3.125000148429535e-05
0.9066399931907654,0.39775359630584717,0.8881000280380249,0.4767850637435913,3.125000148429535e-05
0.906440019607544,0.395083487033844,0.8866999745368958,0.4835352599620819,3.125000148429535e-05
0.9043599963188171,0.4021581709384918,0.887499988079071,0.4819759130477905,3.125000148429535e-05
0.9071800112724304,0.39365726709365845,0.8884999752044678,0.4798630475997925,1.5625000742147677e-05
0.9084600210189819,0.39146482944488525,0.8885999917984009,0.4767111837863922,1.5625000742147677e-05
0.9090800285339355,0.39048823714256287,0.890500009059906,0.47520434856414795,1.5625000742147677e-05
0.906440019607544,0.3926893472671509,0.8873999714851379,0.48014628887176514,1.5625000742147677e-05
0.907039999961853,0.3922479748725891,0.8870000243186951,0.4771198332309723,1.5625000742147677e-05
0.9075999855995178,0.392791748046875,0.8885999917984009,0.47609320282936096,1.5625000742147677e-05
0.9074199795722961,0.39280617237091064,0.88919997215271,0.47490400075912476,1.5625000742147677e-05
0.9076399803161621,0.39209213852882385,0.8899999856948853,0.4754520058631897,1.5625000742147677e-05
0.9093800187110901,0.3861718773841858,0.8899999856948853,0.47366219758987427,1.5625000742147677e-05
0.9061599969863892,0.3897545635700226,0.8892999887466431,0.4726628065109253,1.5625000742147677e-05
0.9075000286102295,0.3910689949989319,0.8899000287055969,0.4703018069267273,1.5625000742147677e-05
0.9083600044250488,0.3889560401439667,0.8892999887466431,0.47508031129837036,1.5625000742147677e-05
0.907800018787384,0.38656294345855713,0.8901000022888184,0.47369101643562317,1.5625000742147677e-05
0.907480001449585,0.3887997269630432,0.8894000053405762,0.4734799861907959,1.5625000742147677e-05
0.9092199802398682,0.3861582279205322,0.8902000188827515,0.46678492426872253,1.5625000742147677e-05
0.9107000231742859,0.38004323840141296,0.8888000249862671,0.4747198820114136,1.5625000742147677e-05
0.9105200171470642,0.3826846182346344,0.8898000121116638,0.4701090455055237,1.5625000742147677e-05
0.910319983959198,0.38186514377593994,0.8901000022888184,0.46875664591789246,1.5625000742147677e-05
0.9082199931144714,0.38509654998779297,0.8899999856948853,0.466007262468338,1.5625000742147677e-05
0.9082199931144714,0.3848809003829956,0.8899000287055969,0.4730622470378876,1.5625000742147677e-05
0.9110599756240845,0.3783763349056244,0.8899999856948853,0.4706851541996002,1.5625000742147677e-05
0.9099000096321106,0.3824795186519623,0.8884000182151794,0.4745372533798218,1.5625000742147677e-05
0.9091600179672241,0.3797571361064911,0.8902999758720398,0.47031834721565247,1.5625000742147677e-05
0.9097800254821777,0.3779532313346863,0.8901000022888184,0.4702986776828766,1.5625000742147677e-05
0.9103999733924866,0.38104382157325745,0.8912000060081482,0.4644213318824768,7.812500371073838e-06
0.9093000292778015,0.3791690766811371,0.8902000188827515,0.4670124053955078,7.812500371073838e-06
0.9104999899864197,0.37776175141334534,0.8895000219345093,0.4671730101108551,7.812500371073838e-06
0.9118599891662598,0.3766987919807434,0.8903999924659729,0.4657546281814575,7.812500371073838e-06
0.9107800126075745,0.37374040484428406,0.890500009059906,0.46536558866500854,7.812500371073838e-06
0.9090200066566467,0.37968629598617554,0.8906999826431274,0.46606382727622986,7.812500371073838e-06
0.9101799726486206,0.3787541389465332,0.890500009059906,0.46716707944869995,3.906250185536919e-06
0.9136999845504761,0.3729567229747772,0.8907999992370605,0.46440136432647705,3.906250185536919e-06
0.9113600254058838,0.37565022706985474,0.8913000226020813,0.4641019403934479,3.906250185536919e-06
