accuracy,loss,val_accuracy,val_loss,learning_rate
0.9084399938583374,0.4386204779148102,0.7972000241279602,0.8007402420043945,0.0004999999655410647
0.916379988193512,0.41507014632225037,0.7896999716758728,0.8182318806648254,0.0004999999655410647
0.9239400029182434,0.3932522237300873,0.7802000045776367,0.8673629760742188,0.0004999999655410647
0.9292799830436707,0.37437453866004944,0.7795000076293945,0.8898555636405945,0.0004999999655410647
0.934499979019165,0.3571302592754364,0.7882000207901001,0.8880486488342285,0.0004999999655410647
0.9375600218772888,0.3437379002571106,0.7839999794960022,0.9061704277992249,0.0004999999655410647
0.9425600171089172,0.33007457852363586,0.7876999974250793,0.9210243225097656,0.0004999999655410647
0.9448599815368652,0.3203573226928711,0.7850000262260437,0.9260503649711609,0.0004999999655410647
0.9496200084686279,0.2979152500629425,0.8116000294685364,0.8299148678779602,4.999999509891495e-05
0.9629600048065186,0.2691558599472046,0.810699999332428,0.834266722202301,4.999999509891495e-05
0.9692400097846985,0.25686103105545044,0.8108000159263611,0.8400114178657532,4.999999509891495e-05
0.9730799794197083,0.2480456680059433,0.8116000294685364,0.8480334877967834,4.999999509891495e-05
0.9763799905776978,0.2407768964767456,0.8098000288009644,0.8542463779449463,4.999999509891495e-05
0.9787799715995789,0.23447982966899872,0.8101000189781189,0.861804187297821,4.999999509891495e-05
0.9808400273323059,0.2287132292985916,0.8098000288009644,0.8697263598442078,4.999999509891495e-05
0.9827600121498108,0.22332052886486053,0.8090000152587891,0.8766104578971863,4.999999509891495e-05
0.9848600029945374,0.21829350292682648,0.8080000281333923,0.8859537839889526,4.999999509891495e-05
0.9864799976348877,0.21348333358764648,0.807699978351593,0.894126296043396,4.999999509891495e-05
0.9864000082015991,0.20955002307891846,0.8104000091552734,0.887678325176239,4.999999418942025e-06
0.9881600141525269,0.20632967352867126,0.8094000220298767,0.8884140849113464,4.999999418942025e-06
0.9886400103569031,0.20509134232997894,0.8087999820709229,0.8893460035324097,4.999999418942025e-06
0.9889799952507019,0.20422005653381348,0.8087999820709229,0.8903447985649109,4.999999418942025e-06
0.9893199801445007,0.20347757637500763,0.8083000183105469,0.8913708925247192,4.999999418942025e-06
0.989579975605011,0.20279601216316223,0.8083000183105469,0.8924356698989868,4.999999418942025e-06
0.9898599982261658,0.20215117931365967,0.8083999752998352,0.8935391306877136,4.999999418942025e-06
0.9900199770927429,0.20152398943901062,0.8082000017166138,0.8945962190628052,4.999999418942025e-06
0.9901400208473206,0.2009153664112091,0.8082000017166138,0.8957187533378601,4.999999418942025e-06
0.990339994430542,0.20031669735908508,0.8079000115394592,0.8968642354011536,4.999999418942025e-06
0.9904599785804749,0.19911597669124603,0.8090000152587891,0.8958394527435303,4.999999418942025e-07
0.9906399846076965,0.19900891184806824,0.808899998664856,0.8959203362464905,4.999999418942025e-07
0.9906799793243408,0.19891691207885742,0.8091999888420105,0.8960343599319458,4.999999418942025e-07
0.9907400012016296,0.19883470237255096,0.8093000054359436,0.8961544632911682,4.999999418942025e-07
0.9907600283622742,0.19875876605510712,0.8094000220298767,0.896277666091919,4.999999418942025e-07
0.9908000230789185,0.1986868679523468,0.8095999956130981,0.8964019417762756,4.999999418942025e-07
0.9908199906349182,0.198618084192276,0.8093000054359436,0.8965300917625427,4.999999418942025e-07
0.9908400177955627,0.1985507607460022,0.8093000054359436,0.8966538906097412,4.999999418942025e-07
0.9908400177955627,0.1984851211309433,0.8093000054359436,0.8967771530151367,4.999999418942025e-07
0.9908400177955627,0.1984202116727829,0.8094000220298767,0.8968995809555054,4.999999418942025e-07
